language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=12.81 s (286.0 files/s 57959.2 lines/s)"
reStructuredText,./nova/doc/source/install/controller-install-ubuntu.rst,108,1,268
Python,./nova/nova/tests/unit/api/openstack/compute/test_server_tags.py,54,11,268
Python,./nova/nova/tests/unit/test_crypto.py,61,58,268
reStructuredText,./nova/doc/source/contributor/api-ref-guideline.rst,136,31,267
Python,./nova/nova/notifications/objects/request_spec.py,48,35,267
PHP,./nova/api-ref/source/os-aggregates.inc,129,0,266
Python,./nova/nova/tests/functional/api_sample_tests/test_shelve.py,46,44,265
Python,./nova/nova/tests/unit/scheduler/filters/test_image_props_filters.py,22,17,264
Python,./nova/nova/api/openstack/compute/simple_tenant_usage.py,60,45,262
Python,./nova/nova/tests/functional/api_sample_tests/test_keypairs.py,69,53,262
Python,./nova/nova/tests/unit/limit/test_placement.py,66,25,262
Python,./nova/nova/virt/libvirt/imagecache.py,72,86,260
reStructuredText,./nova/doc/source/contributor/how-to-get-involved.rst,101,16,259
Python,./nova/nova/api/openstack/compute/schemas/flavors.py,41,44,259
Python,./nova/nova/compute/provider_config.py,34,128,259
Python,./nova/nova/tests/unit/compute/test_keypairs.py,58,34,259
Python,./nova/nova/tests/unit/utils.py,86,48,259
Python,./nova/nova/tests/unit/objects/test_migrate_data.py,45,17,258
Python,./nova/nova/tests/functional/db/test_quotas.py,37,26,256
reStructuredText,./nova/doc/source/user/certificate-validation.rst,149,277,255
Python,./nova/nova/tests/functional/api_sample_tests/test_server_migrations.py,38,23,255
Python,./nova/nova/tests/unit/privsep/test_fs.py,51,16,255
Python,./nova/nova/tests/unit/compute/test_instance_list.py,66,49,254
Python,./nova/nova/tests/unit/test_service.py,58,30,254
SVG,./nova/doc/source/_static/images/live-migration.svg,6,0,253
reStructuredText,./nova/doc/source/admin/support-compute.rst,168,92,251
Python,./nova/nova/tests/functional/libvirt/test_machine_type.py,76,66,251
Python,./nova/nova/tests/unit/api/openstack/compute/test_availability_zone.py,39,17,249
Python,./nova/nova/tests/unit/virt/test_virt.py,53,24,249
PHP,./nova/api-ref/source/os-services.inc,131,0,248
Python,./nova/nova/virt/disk/vfs/guestfs.py,56,57,248
Python,./nova/nova/conductor/rpcapi.py,46,204,246
PHP,./nova/api-ref/source/images.inc,137,0,245
Python,./nova/nova/api/metadata/handler.py,51,44,245
reStructuredText,./nova/doc/source/admin/upgrades.rst,81,23,243
Python,./nova/nova/virt/netutils.py,70,71,243
Python,./nova/nova/tests/fixtures/cyborg.py,28,63,242
Bourne Shell,./nova/tools/hooks/post_test_hook.sh,62,72,240
Python,./nova/nova/objects/base.py,73,132,239
Python,./nova/nova/tests/unit/policies/test_migrations.py,34,66,239
Python,./nova/nova/share/manila.py,48,68,238
Python,./nova/nova/objects/instance_numa.py,49,98,236
Python,./nova/nova/api/openstack/compute/floating_ips.py,45,27,234
Python,./nova/nova/objects/migration.py,40,54,234
Python,./nova/nova/tests/unit/objects/test_aggregate.py,41,17,233
Python,./nova/nova/conductor/tasks/migrate.py,45,133,232
reStructuredText,./nova/doc/source/reference/rpc.rst,75,22,231
Python,./nova/nova/api/openstack/compute/aggregates.py,46,46,231
Python,./nova/nova/tests/unit/api/openstack/compute/test_server_external_events.py,45,18,231
Python,./nova/nova/tests/unit/virt/disk/mount/test_nbd.py,62,41,231
Python,./nova/nova/tests/unit/virt/vmwareapi/test_vif.py,22,15,230
Python,./nova/nova/objects/migrate_data.py,45,115,228
Python,./nova/nova/tests/unit/api/openstack/compute/admin_only_action_common.py,45,19,227
Python,./nova/nova/tests/unit/virt/vmwareapi/test_imagecache.py,33,16,227
Python,./nova/nova/notifications/base.py,68,106,225
reStructuredText,./nova/doc/source/admin/live-migration-usage.rst,90,9,224
Python,./nova/nova/privsep/fs.py,95,57,224
reStructuredText,./nova/doc/source/contributor/project-scope.rst,69,12,223
Python,./nova/nova/tests/unit/virt/libvirt/test_designer.py,29,21,223
Python,./nova/nova/tests/unit/test_matchers.py,65,310,222
Python,./nova/nova/objects/cell_mapping.py,48,29,221
Python,./nova/nova/objects/virtual_interface.py,43,63,221
Python,./nova/nova/tests/unit/policies/base.py,45,122,220
Python,./nova/nova/tests/functional/db/test_compute_node.py,43,35,219
Python,./nova/nova/tests/functional/db/test_virtual_interface.py,69,85,218
Python,./nova/nova/tests/unit/scheduler/filters/test_json_filters.py,30,24,218
reStructuredText,./nova/doc/source/admin/configuration/hypervisor-kvm.rst,142,66,216
Python,./nova/nova/api/openstack/compute/schemas/keypairs.py,24,18,216
Python,./nova/nova/objects/host_mapping.py,44,27,215
Python,./nova/nova/pci/request.py,57,107,215
JSON,./nova/doc/api_samples/images/images-list-get-resp.json,0,0,213
